screen_name,created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
teleamazonasec,2023-02-03T04:16:53Z,1621362060427673600,1621362060427673601,"#URGENTE 🛑 Planteles fiscales que serán recinto electoral tendrán clases a distancia este viernes 3 de febrero. ¿Qué pasa con los colegios particulares, municipales? #Ecuador #Opción2023 🗳

https://t.co/3ARTlxiOXr","#URGENTE 🛑 Planteles fiscales que serán recinto electoral tendrán clases a distancia este viernes 3 de febrero. ¿Qué pasa con los colegios particulares, municipales? #Ecuador #Opción2023 🗳

https://t.co/3ARTlxiOXr",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,4,FALSE,NA,FALSE,NA,es,FALSE,NA,213,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:41:36Z,1621353180335415300,1621353180335415297,MasterChefEcuador | Andrés tuvo que bajar a un participante del balcón https://t.co/AiaMMUrxyo https://t.co/bj61VGAtt3,MasterChefEcuador | Andrés tuvo que bajar a un participante del balcón https://t.co/AiaMMUrxyo https://t.co/bj61VGAtt3,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,10,FALSE,NA,FALSE,NA,es,FALSE,NA,94,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:32:57Z,1621351006150836200,1621351006150836225,"💥Fue lo más justo, su plato lo tenía todo y estaba rriquiiiiisimo... Alexandra está salvada. 👨‍🍳 MasterChefEcuador https://t.co/A84zlNjrfC","💥Fue lo más justo, su plato lo tenía todo y estaba rriquiiiiisimo... Alexandra está salvada. 👨‍🍳 MasterChefEcuador https://t.co/A84zlNjrfC",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,14,FALSE,NA,FALSE,NA,es,FALSE,NA,114,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:29:10Z,1621350052877799400,1621350052877799426,"🐟Sarita falló en su plato, pero esperamos que la terapia del chef Rausch sirva y le devuelva los ánimos para continuar en 👨‍🍳 MasterChefEcuador. https://t.co/YMV1Ndq0Va","🐟Sarita falló en su plato, pero esperamos que la terapia del chef Rausch sirva y le devuelva los ánimos para continuar en 👨‍🍳 MasterChefEcuador. https://t.co/YMV1Ndq0Va",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,5,FALSE,NA,FALSE,NA,es,FALSE,NA,144,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:24:56Z,1621348986140385300,1621348986140385282,"😱 Las metáforas del chef Rausch están on fire 🔥, así como el plato de la diabla 😈. 👨‍🍳 MasterChefEcuador https://t.co/zmpVXWGJKn","😱 Las metáforas del chef Rausch están on fire 🔥, así como el plato de la diabla 😈. 👨‍🍳 MasterChefEcuador https://t.co/zmpVXWGJKn",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,15,FALSE,NA,FALSE,NA,es,FALSE,NA,104,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:22:07Z,1621348279102341e3,1621348279102341120,¿Será que esta vez si aprendió la lección? 👨‍🍳 MasterChefEcuador https://t.co/zz9QMabvJb,¿Será que esta vez si aprendió la lección? 👨‍🍳 MasterChefEcuador https://t.co/zz9QMabvJb,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,NA,FALSE,NA,es,FALSE,NA,64,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:18:08Z,1621347277435551700,1621347277435551744,🐟¿Fue viche o no? 🤔Ustedes qué opinan MasterChefEcuador https://t.co/M54jtDCqTg,🐟¿Fue viche o no? 🤔Ustedes qué opinan MasterChefEcuador https://t.co/M54jtDCqTg,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,4,FALSE,NA,FALSE,NA,es,FALSE,NA,55,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:17:55Z,1621347223358275600,1621347223358275585,"Por más que quieras vender tu plato diciendo que es viche ya quedó claro, gracias a Erika, que eso no es un viche. 👨‍🍳 MasterChefEcuador https://t.co/MDjRaRAiYC","Por más que quieras vender tu plato diciendo que es viche ya quedó claro, gracias a Erika, que eso no es un viche. 👨‍🍳 MasterChefEcuador https://t.co/MDjRaRAiYC",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,46,FALSE,NA,FALSE,NA,es,FALSE,NA,136,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:14:52Z,1621346456241045500,1621346456241045506,"Así la premiación de la Liga Pro a los mejores jugadores de la tempora 2022 
https://t.co/qYF13exxGq https://t.co/cVlz8hmXqo","Así la premiación de la Liga Pro a los mejores jugadores de la tempora 2022 
https://t.co/qYF13exxGq https://t.co/cVlz8hmXqo",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,NA,FALSE,NA,es,FALSE,NA,100,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:10:43Z,1621345409720356900,1621345409720356866,Con ese puré ya le tocó buscar su salvación para mañana. 👨‍🍳 MasterChefEcuador https://t.co/kP1tpFrKkw,Con ese puré ya le tocó buscar su salvación para mañana. 👨‍🍳 MasterChefEcuador https://t.co/kP1tpFrKkw,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:09:32Z,1621345114101633e3,1621345114101633026,Siempre tan bien presentado nuestro querido chef Rausch...❤️👨‍🍳 MasterChefEcuador https://t.co/jgyqL1zbIj,Siempre tan bien presentado nuestro querido chef Rausch...❤️👨‍🍳 MasterChefEcuador https://t.co/jgyqL1zbIj,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,NA,FALSE,NA,es,FALSE,NA,81,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:07:50Z,1621344683229122600,1621344683229122562,Raúl fue muy inteligente en el cómo manejó su pescado ese es un punto a favor. 👨‍🍳 MasterChefEcuador https://t.co/0p0xbZIbtI,Raúl fue muy inteligente en el cómo manejó su pescado ese es un punto a favor. 👨‍🍳 MasterChefEcuador https://t.co/0p0xbZIbtI,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,6,FALSE,NA,FALSE,NA,es,FALSE,NA,100,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:04:16Z,1621343785169965e3,1621343785169965057,"Preparar pescado no es tan sencillo, ¿quién subirá al balcón en este reto? 👨‍🍳 MasterChefEcuador https://t.co/FsqDgWVuxa","Preparar pescado no es tan sencillo, ¿quién subirá al balcón en este reto? 👨‍🍳 MasterChefEcuador https://t.co/FsqDgWVuxa",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,es,FALSE,NA,96,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:02:38Z,1621343373888979e3,1621343373888978945,😱😱¿Johjan tiene super poderes? 👨‍🍳 MasterChefEcuador https://t.co/F8vCDRTbcL,😱😱¿Johjan tiene super poderes? 👨‍🍳 MasterChefEcuador https://t.co/F8vCDRTbcL,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,es,FALSE,NA,52,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:00:58Z,1621342956627153e3,1621342956627152897,"""Los amiguis"" Siempre hay tiempo para una foto #TrasCamaras 👨‍🍳 MasterChefEcuador https://t.co/5tDeKPRBeG","""Los amiguis"" Siempre hay tiempo para una foto #TrasCamaras 👨‍🍳 MasterChefEcuador https://t.co/5tDeKPRBeG",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,5,FALSE,NA,FALSE,NA,es,FALSE,NA,81,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T03:00:06Z,1621342737361510400,1621342737361510403,¿Y tu quién crees que será eliminado esta semana? 👨‍🍳 MasterChefEcuador https://t.co/y7wAEBjpKD,¿Y tu quién crees que será eliminado esta semana? 👨‍🍳 MasterChefEcuador https://t.co/y7wAEBjpKD,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,5,FALSE,NA,FALSE,NA,es,FALSE,NA,71,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teleamazonasec,2023-02-03T02:55:23Z,1621341551229108200,1621341551229108224,Este es Jamil siendo JAmil. 👨‍🍳 MasterChefEcuador https://t.co/DnSWzlg6TF,Este es Jamil siendo JAmil. 👨‍🍳 MasterChefEcuador https://t.co/DnSWzlg6TF,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,62,FALSE,NA,FALSE,NA,es,FALSE,NA,49,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
