screen_name,created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
elcomerciocom,2023-02-03T03:08:05Z,1621344746076602400,1621344746076602369,Wilson Erazo se suma a la lista de candidatos que han sufrido atentados »  https://t.co/q9fKpdmkgR https://t.co/yyMcP0TByo,Wilson Erazo se suma a la lista de candidatos que han sufrido atentados »  https://t.co/q9fKpdmkgR https://t.co/yyMcP0TByo,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,31,FALSE,NA,FALSE,NA,es,FALSE,NA,98,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T03:02:00Z,1621343215461843e3,1621343215461842949,Bobi tiene 30 años y vive en Portugal » https://t.co/OZgL5nBFYo https://t.co/cADKoNILWV,Bobi tiene 30 años y vive en Portugal » https://t.co/OZgL5nBFYo https://t.co/cADKoNILWV,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,24,266,FALSE,NA,FALSE,NA,es,FALSE,NA,63,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T02:41:10Z,1621337973085061e3,1621337973085061121,#WhatsApp permitirá hacer llamadas desde la pantalla de inicio del celular https://t.co/KovTUoux3t,#WhatsApp permitirá hacer llamadas desde la pantalla de inicio del celular https://t.co/KovTUoux3t,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,7,FALSE,NA,FALSE,NA,es,FALSE,NA,98,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T02:40:36Z,1621337831535775700,1621337831535775744,Michelle #Carvalho anunció que realizará una transmisión en vivo para desenmascarar a #Piqué » https://t.co/FZwLe6X4tp https://t.co/aWs99iuOxV,Michelle #Carvalho anunció que realizará una transmisión en vivo para desenmascarar a #Piqué » https://t.co/FZwLe6X4tp https://t.co/aWs99iuOxV,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,31,FALSE,NA,FALSE,NA,es,FALSE,NA,118,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T02:00:00Z,1621327613259022300,1621327613259022338,#MetrodeQuito informó que los viajes gratuitos se suspenderán desde este viernes 3 de febrero de 2023 » https://t.co/QnmAWeOPKr https://t.co/sEGlJK9iTv,#MetrodeQuito informó que los viajes gratuitos se suspenderán desde este viernes 3 de febrero de 2023 » https://t.co/QnmAWeOPKr https://t.co/sEGlJK9iTv,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,34,FALSE,NA,FALSE,NA,es,FALSE,NA,127,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T01:30:00Z,1621320062811476e3,1621320062811475968,El 5 de febrero se desarrollarán las #EleccionesEC2023 a nivel nacional » https://t.co/z012rPybQg https://t.co/HdJMV94j3R,El 5 de febrero se desarrollarán las #EleccionesEC2023 a nivel nacional » https://t.co/z012rPybQg https://t.co/HdJMV94j3R,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,30,FALSE,NA,FALSE,NA,es,FALSE,NA,97,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T01:00:01Z,1621312518068080600,1621312518068080642,El delantero ecuatoriano suma 20 goles en 18 partidos 🇪🇨 https://t.co/agvX3gJ07t https://t.co/SRGpSHbJhg,El delantero ecuatoriano suma 20 goles en 18 partidos 🇪🇨 https://t.co/agvX3gJ07t https://t.co/SRGpSHbJhg,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,60,579,FALSE,NA,FALSE,NA,es,FALSE,NA,80,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T00:30:00Z,1621304964764295200,1621304964764295168,¿Qué le pasó al joven mexicano?🏋🏻‍♂️ » https://t.co/unN99U5qEV https://t.co/Cat8PdqSy8,¿Qué le pasó al joven mexicano?🏋🏻‍♂️ » https://t.co/unN99U5qEV https://t.co/Cat8PdqSy8,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,21,131,FALSE,NA,FALSE,NA,es,FALSE,NA,62,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-03T00:00:01Z,1621297418078658600,1621297418078658566,"La muerte del bebé se registró en El Fortín, noroeste de #Guayaquil » https://t.co/q5o0drovML https://t.co/3p1eLGX1Hs","La muerte del bebé se registró en El Fortín, noroeste de #Guayaquil » https://t.co/q5o0drovML https://t.co/3p1eLGX1Hs",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,11,42,FALSE,NA,FALSE,NA,es,FALSE,NA,93,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T23:10:00Z,1621284830184079400,1621284830184079361,Programa Reactiva Turismo otorgará créditos de hasta USD 20 000 https://t.co/jTMWohtz1H,Programa Reactiva Turismo otorgará créditos de hasta USD 20 000 https://t.co/jTMWohtz1H,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,NA,FALSE,NA,es,FALSE,NA,87,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T22:30:00Z,1621274767100887e3,1621274767100887040,El volcán #Cotopaxi registra una columna de gas y ceniza de una altura de 2 500 metros sobre el nivel del cráter » https://t.co/IwLWYQmemZ https://t.co/RyNEmRQWvt,El volcán #Cotopaxi registra una columna de gas y ceniza de una altura de 2 500 metros sobre el nivel del cráter » https://t.co/IwLWYQmemZ https://t.co/RyNEmRQWvt,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,36,FALSE,NA,FALSE,NA,es,FALSE,NA,138,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T22:21:00Z,1621272499131486200,1621272499131486211,El padre también intentó cruzar el río pero se ahogó » https://t.co/P3iehVUu0W https://t.co/rqnUUpq4di,El padre también intentó cruzar el río pero se ahogó » https://t.co/P3iehVUu0W https://t.co/rqnUUpq4di,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,33,FALSE,NA,FALSE,NA,es,FALSE,NA,78,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T21:50:40Z,1621264866827767800,1621264866827767809,Omar Cevallos anunció que ha coincidido con Pedro José #Freile en las propuestas y le dio su “voto de confianza” » https://t.co/hliMXvywPD https://t.co/IJp0u1lYRy,Omar Cevallos anunció que ha coincidido con Pedro José #Freile en las propuestas y le dio su “voto de confianza” » https://t.co/hliMXvywPD https://t.co/IJp0u1lYRy,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10,59,FALSE,NA,FALSE,NA,es,FALSE,NA,138,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T21:24:20Z,1621258238564991e3,1621258238564990976,La #Fiscalía apelará a esta decisión » https://t.co/GyfzX3ZmJW https://t.co/IMwpIKvxrj,La #Fiscalía apelará a esta decisión » https://t.co/GyfzX3ZmJW https://t.co/IMwpIKvxrj,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,29,FALSE,NA,FALSE,NA,es,FALSE,NA,62,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T19:00:00Z,1621221917469335600,1621221917469335552,"Sol y lluvias habrá el día de elecciones, según pronóstico https://t.co/b3wJNCd7O6","Sol y lluvias habrá el día de elecciones, según pronóstico https://t.co/b3wJNCd7O6",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,NA,FALSE,NA,es,FALSE,NA,82,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T18:58:10Z,1621221454330069e3,1621221454330068992,#Quito | La Dinased revela detalles sobre el hallazgo del cuerpo sin vida en el parque Metropolitano del Sur » https://t.co/5GArWx1jmD https://t.co/lGWrI0HHVm,#Quito | La Dinased revela detalles sobre el hallazgo del cuerpo sin vida en el parque Metropolitano del Sur » https://t.co/5GArWx1jmD https://t.co/lGWrI0HHVm,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,43,FALSE,NA,FALSE,NA,es,FALSE,NA,134,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T18:52:52Z,1621220119937532e3,1621220119937531904,#Video | #Shakira está de cumpleaños este 2 de febrero. Carlos Vives la sorprendió » https://t.co/OnghBWF7Gg https://t.co/lFpCyefP8E,#Video | #Shakira está de cumpleaños este 2 de febrero. Carlos Vives la sorprendió » https://t.co/OnghBWF7Gg https://t.co/lFpCyefP8E,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,18,160,FALSE,NA,FALSE,NA,es,FALSE,NA,108,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T17:58:52Z,1621206530753183700,1621206530753183749,"Tres detenidos tras balacera en Socio Vivienda, en Guayaquil https://t.co/GNxgL97Hb4","Tres detenidos tras balacera en Socio Vivienda, en Guayaquil https://t.co/GNxgL97Hb4",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,5,FALSE,NA,FALSE,NA,es,FALSE,NA,84,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elcomerciocom,2023-02-02T17:52:07Z,1621204832907415600,1621204832907415553,El DT Gustavo Alfaro terminó su contrato con #Ecuador luego del Mundial de #Qatar2022 » https://t.co/1FsuQ31xH1 https://t.co/M1oOpG5wat,El DT Gustavo Alfaro terminó su contrato con #Ecuador luego del Mundial de #Qatar2022 » https://t.co/1FsuQ31xH1 https://t.co/M1oOpG5wat,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,24,FALSE,NA,FALSE,NA,es,FALSE,NA,111,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
